filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	historyLength	logPhtSize	ghr
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-1.bt9.trace.res	../traces/LONG_MOBILE-1.bt9.trace.gz	145	70.3	82.72	83.612	83.1608	642168792	29269647	54105	29215542	2432499	3.787943	NA	NA	NA	NA	NA	NA	LONG_MOBILE-1	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-11.bt9.trace.res	../traces/LONG_MOBILE-11.bt9.trace.gz	290	162.2	131.73	84.679	80.8034	1207440258	325563619	94204876	231358743	11218191	9.290887	68.276533	49.51075	42.22086	34.316663	NA	NA	LONG_MOBILE-11	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-12.bt9.trace.res	../traces/LONG_MOBILE-12.bt9.trace.gz	290	161.4	131.58	84.864	80.7692	1688784689	436394748	112850745	323544003	25564608	15.137873	68.386767	63.26105	61.10432	58.915613	NA	NA	LONG_MOBILE-12	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-13.bt9.trace.res	../traces/LONG_MOBILE-13.bt9.trace.gz	68	29.8	26.05	23.045	NA	1899254569	9074602	47369	9027233	205028	0.107952	NA	NA	NA	NA	NA	NA	LONG_MOBILE-13	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-14.bt9.trace.res	../traces/LONG_MOBILE-14.bt9.trace.gz	120	44	4.4	103.74	124.3676	996258435	231568519	34825181	196743338	29273961	29.383903	125.817667	126.21005	126.35498	NA	NA	NA	LONG_MOBILE-14	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-15.bt9.trace.res	../traces/LONG_MOBILE-15.bt9.trace.gz	127	43.7	4.79	0.807	0.4401	1540382230	341525363	44793411	296731952	205418	0.133355	0.4266	0.423617	0.42981	0.516447	NA	NA	LONG_MOBILE-15	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-16.bt9.trace.res	../traces/LONG_MOBILE-16.bt9.trace.gz	126	154.6	116.39	139.142	89.7518	1658101133	97906477	27848166	70058311	8033639	4.845084	85.804567	85.8604	NA	NA	NA	NA	LONG_MOBILE-16	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-17.bt9.trace.res	../traces/LONG_MOBILE-17.bt9.trace.gz	126	154.6	116.25	124.847	93.0395	3084656168	117925615	25271073	92654542	9192746	2.980153	85.448133	80.98485	78.0024	NA	NA	NA	LONG_MOBILE-17	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-18.bt9.trace.res	../traces/LONG_MOBILE-18.bt9.trace.gz	120	124.3	24.35	41.546	106.3856	1594582569	86784978	19134527	67650451	10310076	6.46569	116.304533	118.5234	NA	NA	NA	NA	LONG_MOBILE-18	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-19.bt9.trace.res	../traces/LONG_MOBILE-19.bt9.trace.gz	178	87	10.87	1.387	2.6421	1980734565	97764489	5647082	92117407	521891	0.263484	3.623067	4.182883	NA	NA	NA	NA	LONG_MOBILE-19	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-2.bt9.trace.res	../traces/LONG_MOBILE-2.bt9.trace.gz	62	6.2	70.82	36.428	31.4923	1271560006	112993125	1404676	111588449	3583189	2.817947	31.832567	31.69045	31.68406	NA	NA	NA	LONG_MOBILE-2	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-3.bt9.trace.res	../traces/LONG_MOBILE-3.bt9.trace.gz	224	191.3	127.2	86.332	84.2714	1283893069	163272689	26253683	137019006	14607953	11.377858	88.8349	89.079183	90.82518	NA	NA	NA	LONG_MOBILE-3	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-4.bt9.trace.res	../traces/LONG_MOBILE-4.bt9.trace.gz	247	33.7	4.9	1.143	0.7873	999999976	13881337	22884	13858453	10812	0.010812	NA	NA	NA	NA	NA	NA	LONG_MOBILE-4	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-5.bt9.trace.res	../traces/LONG_MOBILE-5.bt9.trace.gz	254	57.1	16.97	11.842	NA	1000000000	4038314	2489985	1548329	32200	0.0322	NA	NA	NA	NA	NA	NA	LONG_MOBILE-5	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-6.bt9.trace.res	../traces/LONG_MOBILE-6.bt9.trace.gz	247	31.5	4.54	104.81	100.5101	514635404	71815794	14786976	57028818	7011764	13.624721	98.339467	97.684517	NA	NA	NA	NA	LONG_MOBILE-6	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-7.bt9.trace.res	../traces/LONG_MOBILE-7.bt9.trace.gz	241	90.3	112.96	132.067	93.8999	599758591	102414543	6556201	95858342	9202202	15.343177	91.643033	90.594217	90.01718	NA	NA	NA	LONG_MOBILE-7	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-8.bt9.trace.res	../traces/LONG_MOBILE-8.bt9.trace.gz	64	6.4	1.53	0.529	0.5016	5789354553	811360113	426874521	384485592	555548	0.09596	0.481933	0.478	0.47823	0.502083	0.557172	NA	LONG_MOBILE-8	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_MOBILE-9.bt9.trace.res	../traces/LONG_MOBILE-9.bt9.trace.gz	28	17.8	15.01	13.772	18.7665	990358237	269658601	2588186	267070415	5089350	5.138898	18.509533	18.640817	19.12699	NA	NA	NA	LONG_MOBILE-9	LONG_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_SERVER-1.bt9.trace.res	../traces/LONG_SERVER-1.bt9.trace.gz	312	121.1	106.61	127.294	127.1626	871444047	149246445	48581498	100664947	19950911	22.894081	130.631867	140.87895	138.91293	NA	NA	NA	LONG_SERVER-1	LONG_SERVER	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_SERVER-2.bt9.trace.res	../traces/LONG_SERVER-2.bt9.trace.gz	319	85.5	187.84	187.538	155.3215	1578129863	419762285	19648824	400113461	9427700	5.97397	126.071867	63.917083	57.3276	29.77581	NA	NA	LONG_SERVER-2	LONG_SERVER	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_SERVER-3.bt9.trace.res	../traces/LONG_SERVER-3.bt9.trace.gz	144	175.2	143.93	57.913	14.1321	1427677542	392361077	111322650	281038427	34749179	24.339655	99.481167	73.2646	83.58602	87.623073	NA	NA	LONG_SERVER-3	LONG_SERVER	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/LONG_SERVER-4.bt9.trace.res	../traces/LONG_SERVER-4.bt9.trace.gz	151	178.4	143.83	59.691	49.7124	804129334	187260936	71902747	115358189	11235705	13.97251	64.989467	60.686617	63.34308	NA	NA	NA	LONG_SERVER-4	LONG_SERVER	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-1.bt9.trace.res	../traces/SHORT_MOBILE-1.bt9.trace.gz	270	156.1	38.97	47.327	46.2536	148974179	16662268	4744842	11917426	771577	5.179267	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-1	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-10.bt9.trace.res	../traces/SHORT_MOBILE-10.bt9.trace.gz	217	56	100.01	47.863	44.5501	309468326	21751583	1076746	20674837	946555	3.058649	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-10	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-11.bt9.trace.res	../traces/SHORT_MOBILE-11.bt9.trace.gz	249	63.4	7.6	1.047	NA	100354118	2456987	4390	2452597	2153	0.021454	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-11	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-12.bt9.trace.res	../traces/SHORT_MOBILE-12.bt9.trace.gz	249	39.7	4.89	0.978	NA	113837138	3681236	4584	3676652	2059	0.018087	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-12	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-13.bt9.trace.res	../traces/SHORT_MOBILE-13.bt9.trace.gz	249	72.2	7.22	1.178	NA	104905199	4205459	4837	4200622	2299	0.021915	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-13	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-14.bt9.trace.res	../traces/SHORT_MOBILE-14.bt9.trace.gz	247	57.6	33.72	30.331	30.0528	1000000000	38684342	2221649	36462693	1162579	1.162579	30.067967	NA	NA	NA	NA	NA	SHORT_MOBILE-14	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-15.bt9.trace.res	../traces/SHORT_MOBILE-15.bt9.trace.gz	239	49.5	18.79	15.73	15.4887	1000000000	200505887	22069	200483818	3090977	3.090977	15.4353	15.421083	15.41936	NA	NA	NA	SHORT_MOBILE-15	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-16.bt9.trace.res	../traces/SHORT_MOBILE-16.bt9.trace.gz	251	82	62.75	70.406	74.1742	536505108	81720684	34698878	47021806	6080995	11.334459	74.2871	74.402817	NA	NA	NA	NA	SHORT_MOBILE-16	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-17.bt9.trace.res	../traces/SHORT_MOBILE-17.bt9.trace.gz	245	45.8	8.87	1.867	NA	1000000000	7018378	1957256	5061122	8457	0.008457	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-17	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-18.bt9.trace.res	../traces/SHORT_MOBILE-18.bt9.trace.gz	0	1.5	2.77	2.439	1.8607	993336489	213632603	1628241	212004362	447032	0.450031	1.6134	1.891517	2.17148	NA	NA	NA	SHORT_MOBILE-18	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-19.bt9.trace.res	../traces/SHORT_MOBILE-19.bt9.trace.gz	226	165.2	75.82	31.115	NA	78221020	2111601	9159	2102442	61531	0.78663	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-19	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-2.bt9.trace.res	../traces/SHORT_MOBILE-2.bt9.trace.gz	191	111.1	80.48	165.418	174.3049	344783366	54336215	3180019	51156196	9493970	27.536044	174.6311	NA	NA	NA	NA	NA	SHORT_MOBILE-2	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-20.bt9.trace.res	../traces/SHORT_MOBILE-20.bt9.trace.gz	296	157.5	129.83	104.522	73.8706	383113832	92280401	40880141	51400260	10769295	28.109909	91.3535	112.602483	NA	NA	NA	NA	SHORT_MOBILE-20	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-21.bt9.trace.res	../traces/SHORT_MOBILE-21.bt9.trace.gz	291	156.1	131.11	105.029	81.263	2163787881	551117375	245304980	305812395	54943630	25.392337	82.240767	95.182583	100.49587	103.155837	NA	NA	SHORT_MOBILE-21	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-23.bt9.trace.res	../traces/SHORT_MOBILE-23.bt9.trace.gz	290	154.5	130.83	86.442	84.9465	3629750101	1000480336	446276088	554204248	72146429	19.876418	82.139867	76.081333	74.1115	72.039837	71.914148	72.099087	SHORT_MOBILE-23	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-24.bt9.trace.res	../traces/SHORT_MOBILE-24.bt9.trace.gz	1	0.1	0.08	NA	NA	100106755	770140	0	770140	48	4.79e-4	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-24	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-25.bt9.trace.res	../traces/SHORT_MOBILE-25.bt9.trace.gz	1	0.1	0.08	0.063	NA	99206158	2834777	0	2834777	174	0.001754	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-25	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-26.bt9.trace.res	../traces/SHORT_MOBILE-26.bt9.trace.gz	5	0.5	0.05	0.01	0.0046	2883605006	262150501	131075000	131075501	1008	3.5e-4	0.004067	0.003933	0.00388	NA	NA	NA	SHORT_MOBILE-26	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-27.bt9.trace.res	../traces/SHORT_MOBILE-27.bt9.trace.gz	123	NA	NA	NA	NA	220814	4004	303	3701	501	2.268878	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-27	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-28.bt9.trace.res	../traces/SHORT_MOBILE-28.bt9.trace.gz	110	111.2	111.34	NA	NA	14055614	230804	303	230501	25701	1.828522	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-28	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-29.bt9.trace.res	../traces/SHORT_MOBILE-29.bt9.trace.gz	119	176.3	120.49	145.779	NA	100018978	7689332	1362323	6327009	1122428	11.22215	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-29	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-3.bt9.trace.res	../traces/SHORT_MOBILE-3.bt9.trace.gz	270	103.4	33.63	32.009	30.2807	101127141	15996915	103519	15893396	482475	4.770974	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-3	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-30.bt9.trace.res	../traces/SHORT_MOBILE-30.bt9.trace.gz	170	119.3	103.45	100.885	100.7256	658661227	123358312	11682420	111675892	12422538	18.860284	100.696733	100.710617	100.69742	NA	NA	NA	SHORT_MOBILE-30	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-31.bt9.trace.res	../traces/SHORT_MOBILE-31.bt9.trace.gz	68	29.8	26.05	23.045	NA	1899254569	9074602	47369	9027233	205028	0.107952	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-31	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-32.bt9.trace.res	../traces/SHORT_MOBILE-32.bt9.trace.gz	226	165.1	78.21	35.736	NA	99702195	3086155	40273	3045882	101763	1.02067	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-32	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-33.bt9.trace.res	../traces/SHORT_MOBILE-33.bt9.trace.gz	43	41.8	41.68	41.668	NA	216999993	2399995	99999	2299996	100001	0.460834	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-33	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-34.bt9.trace.res	../traces/SHORT_MOBILE-34.bt9.trace.gz	26	23.1	NA	NA	NA	2115006	22001	501	21500	504	0.238297	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-34	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-35.bt9.trace.res	../traces/SHORT_MOBILE-35.bt9.trace.gz	15	12.1	NA	NA	NA	4226507	42501	501	42000	504	0.119247	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-35	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-36.bt9.trace.res	../traces/SHORT_MOBILE-36.bt9.trace.gz	7	3.4	3.06	NA	NA	16895507	165501	501	165000	504	0.02983	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-36	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-37.bt9.trace.res	../traces/SHORT_MOBILE-37.bt9.trace.gz	114	150.4	111.07	66.56	88.0544	3195627559	135575678	32480319	103095359	10099284	3.160345	79.893667	78.020367	74.74499	NA	NA	NA	SHORT_MOBILE-37	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-38.bt9.trace.res	../traces/SHORT_MOBILE-38.bt9.trace.gz	126	154.6	116.39	139.142	89.7518	1658101133	97906477	27848166	70058311	8033639	4.845084	85.804567	85.8604	NA	NA	NA	NA	SHORT_MOBILE-38	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-39.bt9.trace.res	../traces/SHORT_MOBILE-39.bt9.trace.gz	112	155	105.71	65.167	116.1141	553679960	13883538	3735573	10147965	1664144	3.0056060000000002	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-39	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-4.bt9.trace.res	../traces/SHORT_MOBILE-4.bt9.trace.gz	135	99.1	65.78	63.334	119.3113	372505316	17837676	858555	16979121	2371668	6.366803	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-4	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-40.bt9.trace.res	../traces/SHORT_MOBILE-40.bt9.trace.gz	297	35.1	4.86	1.876	1.9955	295563164	42764602	541899	42222703	69606	0.235503	1.8504	NA	NA	NA	NA	NA	SHORT_MOBILE-40	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-41.bt9.trace.res	../traces/SHORT_MOBILE-41.bt9.trace.gz	30	8.4	3.82	3.442	3.4325	999996940	248983940	83032148	165951792	832432	0.832435	3.3673	3.352917	3.34646	NA	NA	NA	SHORT_MOBILE-41	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-42.bt9.trace.res	../traces/SHORT_MOBILE-42.bt9.trace.gz	219	161.2	175.95	178.102	178.2514	100189686	35697230	737868	34959362	6354030	63.420001	178.2201	NA	NA	NA	NA	NA	SHORT_MOBILE-42	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-43.bt9.trace.res	../traces/SHORT_MOBILE-43.bt9.trace.gz	115	93.3	70.57	71.298	71.3696	100067714	16898205	3627327	13270878	1206387	12.055707	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-43	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-44.bt9.trace.res	../traces/SHORT_MOBILE-44.bt9.trace.gz	219	162.2	92.56	63.112	60.1785	99999170	16532002	791761	15740241	993565	9.935732	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-44	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-45.bt9.trace.res	../traces/SHORT_MOBILE-45.bt9.trace.gz	21	8.9	7.76	7.803	9.8632	236538163	11439517	96874	11342643	132178	0.558802	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-45	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-46.bt9.trace.res	../traces/SHORT_MOBILE-46.bt9.trace.gz	279	158.5	141.63	142.818	137.389	110000000	12329142	3520318	8808824	1671851	15.198645	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-46	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-47.bt9.trace.res	../traces/SHORT_MOBILE-47.bt9.trace.gz	31	25.1	24.54	24.501	24.4954	110000000	18559672	2716049	15843623	454534	4.132127	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-47	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-48.bt9.trace.res	../traces/SHORT_MOBILE-48.bt9.trace.gz	67	31.2	29.77	27.517	27.6344	110000000	13232466	5851091	7381375	365397	3.321791	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-48	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-49.bt9.trace.res	../traces/SHORT_MOBILE-49.bt9.trace.gz	225	139.4	90.33	77.278	NA	110000000	8690437	912039	7778398	705095	6.409955	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-49	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-5.bt9.trace.res	../traces/SHORT_MOBILE-5.bt9.trace.gz	316	56.6	35.5	29.319	146.6153	169326426	21765365	2209771	19555594	3339626	19.723005	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-5	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-50.bt9.trace.res	../traces/SHORT_MOBILE-50.bt9.trace.gz	0	6.2	111.44	126.275	NA	110000000	9956899	465936	9490963	1324260	12.038727	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-50	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-51.bt9.trace.res	../traces/SHORT_MOBILE-51.bt9.trace.gz	0	8	4.53	3.948	NA	110000000	5672873	88863	5584010	21905	0.199136	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-51	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-52.bt9.trace.res	../traces/SHORT_MOBILE-52.bt9.trace.gz	241	167.2	164.21	158.888	138.5663	110000000	22315178	2063656	20251522	3384256	30.765964	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-52	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-53.bt9.trace.res	../traces/SHORT_MOBILE-53.bt9.trace.gz	237	161.1	140.63	128.342	122.0751	110000000	21707927	6075457	15632470	2648541	24.077645	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-53	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-54.bt9.trace.res	../traces/SHORT_MOBILE-54.bt9.trace.gz	203	143.5	133.85	136.712	NA	110000000	8917460	1165843	7751617	1310257	11.911427	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-54	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-55.bt9.trace.res	../traces/SHORT_MOBILE-55.bt9.trace.gz	169	155.1	145.82	150.729	119.3416	110000000	14398970	11190	14387780	1229114	11.173764	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-55	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-56.bt9.trace.res	../traces/SHORT_MOBILE-56.bt9.trace.gz	128	124.7	124.28	124.128	NA	110000000	1388082	20264	1367818	172317	1.566518	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-56	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-57.bt9.trace.res	../traces/SHORT_MOBILE-57.bt9.trace.gz	129	125.2	124.68	124.669	NA	110000000	2750339	20797	2729542	342946	3.117691	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-57	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-58.bt9.trace.res	../traces/SHORT_MOBILE-58.bt9.trace.gz	33	25.7	18.13	17.106	NA	110000000	3499452	232765	3266687	59536	0.541236	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-58	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-59.bt9.trace.res	../traces/SHORT_MOBILE-59.bt9.trace.gz	0	0.6	0.73	0.694	NA	110000000	4782677	32	4782645	3320	0.030182	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-59	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-6.bt9.trace.res	../traces/SHORT_MOBILE-6.bt9.trace.gz	334	148.3	159.69	147.431	186.744	225731243	22109626	1675058	20434568	4325429	19.161853	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-6	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-60.bt9.trace.res	../traces/SHORT_MOBILE-60.bt9.trace.gz	149	139	119.01	112.355	123.6565	110000000	18496113	2415083	16081030	2253516	20.486509	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-60	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-61.bt9.trace.res	../traces/SHORT_MOBILE-61.bt9.trace.gz	247	87.4	92.06	96.057	91.1717	172842062	32830844	13757651	19073193	2976555	17.221242	91.319233	NA	NA	NA	NA	NA	SHORT_MOBILE-61	SHORT_MOBILE	10	10	target history
gshareTh/historyLength10-logPhtSize10-targetHistoryTrue/SHORT_MOBILE-7.bt9.trace.res	../traces/SHORT_MOBILE-7.bt9.trace.gz	335	99.9	124.58	125.775	93.3692	140479767	26276670	2016522	24260148	2345954	16.699586	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-7	SHORT_MOBILE	10	10	target history
