filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	historyLength	logPhtSize	ghr
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-134.bt9.trace.res	../traces/SHORT_SERVER-134.bt9.trace.gz	335	96.1	36.92	16.654	10.2245	209999900	50313372	6901134	43412238	451035	2.147787	9.1882	NA	NA	NA	NA	NA	SHORT_SERVER-134	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-135.bt9.trace.res	../traces/SHORT_SERVER-135.bt9.trace.gz	404	87.3	24.87	41.308	43.288	209999900	44375701	8377793	35997908	1911479	9.102285	42.1253	NA	NA	NA	NA	NA	SHORT_SERVER-135	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-136.bt9.trace.res	../traces/SHORT_SERVER-136.bt9.trace.gz	463	82.9	22.52	11.235	9.1037	209999900	49648511	6657671	42990840	605607	2.883844	11.210467	NA	NA	NA	NA	NA	SHORT_SERVER-136	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-137.bt9.trace.res	../traces/SHORT_SERVER-137.bt9.trace.gz	550	394.2	223.09	163.868	166.6905	209999900	37295952	5520020	31775932	6182053	29.438362	165.1771	NA	NA	NA	NA	NA	SHORT_SERVER-137	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-138.bt9.trace.res	../traces/SHORT_SERVER-138.bt9.trace.gz	286	72.8	29.68	14.095	18.7436	209999900	54704376	5496264	49208112	974040	4.638288	23.544133	NA	NA	NA	NA	NA	SHORT_SERVER-138	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-139.bt9.trace.res	../traces/SHORT_SERVER-139.bt9.trace.gz	153	195.3	145.84	45.069	22.1779	455262770	111389877	53874028	57515849	2180575	4.789706	20.953367	20.1332	19.49815	NA	NA	NA	SHORT_SERVER-139	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-14.bt9.trace.res	../traces/SHORT_SERVER-14.bt9.trace.gz	140	36.8	11.58	7.879	NA	209999900	3793270	313266	3480004	35110	0.167191	NA	NA	NA	NA	NA	NA	SHORT_SERVER-14	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-15.bt9.trace.res	../traces/SHORT_SERVER-15.bt9.trace.gz	274	63.2	40.06	15.26	NA	209999900	4172656	401060	3771596	38840	0.184952	NA	NA	NA	NA	NA	NA	SHORT_SERVER-15	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-16.bt9.trace.res	../traces/SHORT_SERVER-16.bt9.trace.gz	129	108.9	49.19	51.682	NA	69999900	9188780	494517	8694263	521263	7.446625	NA	NA	NA	NA	NA	NA	SHORT_SERVER-16	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-17.bt9.trace.res	../traces/SHORT_SERVER-17.bt9.trace.gz	43	25	31.47	27.252	27.3934	69999900	10162615	305984	9856631	278197	3.974249	NA	NA	NA	NA	NA	NA	SHORT_SERVER-17	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-18.bt9.trace.res	../traces/SHORT_SERVER-18.bt9.trace.gz	64	325.3	251.83	226.483	154.8319	69999900	11223877	1446241	9777636	1582858	22.612289	NA	NA	NA	NA	NA	NA	SHORT_SERVER-18	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-19.bt9.trace.res	../traces/SHORT_SERVER-19.bt9.trace.gz	20	19.5	29.89	23.864	22.7063	69999900	10142200	269935	9872265	230218	3.288833	NA	NA	NA	NA	NA	NA	SHORT_SERVER-19	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-2.bt9.trace.res	../traces/SHORT_SERVER-2.bt9.trace.gz	227	234.4	135.01	90.12	101.1935	449412053	78092054	29492675	48599379	7980636	17.757948	103.289733	101.954067	NA	NA	NA	NA	SHORT_SERVER-2	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-20.bt9.trace.res	../traces/SHORT_SERVER-20.bt9.trace.gz	152	31.3	28.84	26.247	NA	69999900	6871835	368010	6503825	365465	5.220936	NA	NA	NA	NA	NA	NA	SHORT_SERVER-20	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-21.bt9.trace.res	../traces/SHORT_SERVER-21.bt9.trace.gz	545	428.1	343.55	315.234	NA	69999900	6794381	652034	6142347	2043644	29.194956	NA	NA	NA	NA	NA	NA	SHORT_SERVER-21	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-22.bt9.trace.res	../traces/SHORT_SERVER-22.bt9.trace.gz	108	85.9	74.27	77.384	NA	69999900	4517065	301062	4216003	294093	4.201335	NA	NA	NA	NA	NA	NA	SHORT_SERVER-22	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-23.bt9.trace.res	../traces/SHORT_SERVER-23.bt9.trace.gz	190	53	12.58	5.501	NA	69999900	9592369	1388848	8203521	1491425	21.306102	NA	NA	NA	NA	NA	NA	SHORT_SERVER-23	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-24.bt9.trace.res	../traces/SHORT_SERVER-24.bt9.trace.gz	242	89	57.2	64.83	NA	69999900	8069559	294990	7774569	453757	6.482252	NA	NA	NA	NA	NA	NA	SHORT_SERVER-24	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-25.bt9.trace.res	../traces/SHORT_SERVER-25.bt9.trace.gz	365	392.1	256.74	219.763	201.9518	69999900	12581329	2586441	9994888	2558002	36.542938	NA	NA	NA	NA	NA	NA	SHORT_SERVER-25	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-26.bt9.trace.res	../traces/SHORT_SERVER-26.bt9.trace.gz	234	73.8	47.55	56.918	54.9229	69999900	10203019	337597	9865422	556160	7.945154	NA	NA	NA	NA	NA	NA	SHORT_SERVER-26	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-27.bt9.trace.res	../traces/SHORT_SERVER-27.bt9.trace.gz	84	98	71.36	247.446	NA	69999900	9287087	710016	8577071	2209148	31.559302	NA	NA	NA	NA	NA	NA	SHORT_SERVER-27	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-28.bt9.trace.res	../traces/SHORT_SERVER-28.bt9.trace.gz	483	353.6	207.61	163.888	NA	69999900	8747086	2631256	6115830	1403473	20.049643	NA	NA	NA	NA	NA	NA	SHORT_SERVER-28	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-29.bt9.trace.res	../traces/SHORT_SERVER-29.bt9.trace.gz	282	130.9	74.14	81.886	67.9938	210000000	46474349	5147069	41327280	2922979	13.918948	64.506967	NA	NA	NA	NA	NA	SHORT_SERVER-29	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-3.bt9.trace.res	../traces/SHORT_SERVER-3.bt9.trace.gz	408	129	192.22	154.983	96.0154	1578129863	419762285	19648824	400113461	5362730	3.398155	80.378233	40.567067	34.55139	17.213533	NA	NA	SHORT_SERVER-3	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-30.bt9.trace.res	../traces/SHORT_SERVER-30.bt9.trace.gz	544	242.3	144.85	70.322	126.0828	210000000	46004948	9463794	36541154	5792517	27.583414	136.695667	NA	NA	NA	NA	NA	SHORT_SERVER-30	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-31.bt9.trace.res	../traces/SHORT_SERVER-31.bt9.trace.gz	503	189.5	132.64	96.904	87.4659	210000000	19863256	3564592	16298664	1741369	8.292233	NA	NA	NA	NA	NA	NA	SHORT_SERVER-31	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-32.bt9.trace.res	../traces/SHORT_SERVER-32.bt9.trace.gz	499	407.9	199.61	129.857	105.4276	69999900	14306156	1858158	12447998	1599148	22.845004	NA	NA	NA	NA	NA	NA	SHORT_SERVER-32	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-33.bt9.trace.res	../traces/SHORT_SERVER-33.bt9.trace.gz	610	214.3	164.01	92.192	93.7654	209999900	43955353	8026216	35929137	5238452	24.945021	109.569533	NA	NA	NA	NA	NA	SHORT_SERVER-33	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-34.bt9.trace.res	../traces/SHORT_SERVER-34.bt9.trace.gz	0	347.5	176.06	148.71	139.9025	209999900	39298769	6937801	32360968	5239692	24.950926	133.6306	NA	NA	NA	NA	NA	SHORT_SERVER-34	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-35.bt9.trace.res	../traces/SHORT_SERVER-35.bt9.trace.gz	109	63.8	184.43	197.332	194.4092	209999900	35774665	3672094	32102571	6888556	32.802663	192.4074	NA	NA	NA	NA	NA	SHORT_SERVER-35	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-36.bt9.trace.res	../traces/SHORT_SERVER-36.bt9.trace.gz	423	383	214.48	254.84	254.9564	69999900	16484087	1003421	15480666	4213003	60.185843	NA	NA	NA	NA	NA	NA	SHORT_SERVER-36	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-37.bt9.trace.res	../traces/SHORT_SERVER-37.bt9.trace.gz	458	236.3	135.37	120.376	116.6566	69999900	18387558	137752	18249806	2140597	30.580001	NA	NA	NA	NA	NA	NA	SHORT_SERVER-37	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-38.bt9.trace.res	../traces/SHORT_SERVER-38.bt9.trace.gz	475	405.6	70.02	110.376	114.7735	69999900	17270014	431248	16838766	1995802	28.511498	NA	NA	NA	NA	NA	NA	SHORT_SERVER-38	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-39.bt9.trace.res	../traces/SHORT_SERVER-39.bt9.trace.gz	157	29.6	172.78	115.108	78.6562	69999900	16651735	106940	16544795	1250083	17.858354	NA	NA	NA	NA	NA	NA	SHORT_SERVER-39	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-4.bt9.trace.res	../traces/SHORT_SERVER-4.bt9.trace.gz	79	194.5	63.19	57.354	46.0939	1978831966	378517087	86886271	291630816	15538122	7.852168	45.802233	44.322583	42.69959	42.755947	NA	NA	SHORT_SERVER-4	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-40.bt9.trace.res	../traces/SHORT_SERVER-40.bt9.trace.gz	518	253.2	106.64	77.378	74.6297	69999900	17775282	1159517	16615765	1353109	19.330156	NA	NA	NA	NA	NA	NA	SHORT_SERVER-40	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-41.bt9.trace.res	../traces/SHORT_SERVER-41.bt9.trace.gz	400	236.2	216.62	193.988	186.1151	69999900	16839522	1210522	15629000	3135724	44.796121	NA	NA	NA	NA	NA	NA	SHORT_SERVER-41	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-42.bt9.trace.res	../traces/SHORT_SERVER-42.bt9.trace.gz	126	85.2	85.48	68.705	114.627	209999900	43507507	7102083	36405424	3399497	16.188089	72.298	NA	NA	NA	NA	NA	SHORT_SERVER-42	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-43.bt9.trace.res	../traces/SHORT_SERVER-43.bt9.trace.gz	473	214	138.41	102.256	108.6972	209999900	41996836	7941436	34055400	4625811	22.027682	112.1311	NA	NA	NA	NA	NA	SHORT_SERVER-43	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-44.bt9.trace.res	../traces/SHORT_SERVER-44.bt9.trace.gz	356	134.6	113.36	84.019	85.6118	209999900	44828530	7434794	37393736	4757857	22.656473	98.036067	NA	NA	NA	NA	NA	SHORT_SERVER-44	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-45.bt9.trace.res	../traces/SHORT_SERVER-45.bt9.trace.gz	438	455	181.37	130.198	107.0414	209999900	41497912	8049649	33448263	5027254	23.939316	122.801567	NA	NA	NA	NA	NA	SHORT_SERVER-45	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-46.bt9.trace.res	../traces/SHORT_SERVER-46.bt9.trace.gz	411	263.7	142.82	98.62	97.04	209999900	45659583	7322983	38336600	4778629	22.755387	103.990433	NA	NA	NA	NA	NA	SHORT_SERVER-46	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-47.bt9.trace.res	../traces/SHORT_SERVER-47.bt9.trace.gz	624	443.9	248.13	203.724	197.4205	209999900	28702711	3352015	25350696	5663623	26.969646	NA	NA	NA	NA	NA	NA	SHORT_SERVER-47	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-48.bt9.trace.res	../traces/SHORT_SERVER-48.bt9.trace.gz	641	539.1	304.59	241.846	243.3825	69999900	10565344	784090	9781254	2572919	36.756038	NA	NA	NA	NA	NA	NA	SHORT_SERVER-48	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-49.bt9.trace.res	../traces/SHORT_SERVER-49.bt9.trace.gz	501	420	330.2	300.869	297.2247	209999900	49965310	322690	49642620	14447144	68.795957	289.9183	NA	NA	NA	NA	NA	SHORT_SERVER-49	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-5.bt9.trace.res	../traces/SHORT_SERVER-5.bt9.trace.gz	277	259	79.45	35.426	29.1037	1170531026	196655624	54782910	141872714	7737459	6.610213	28.260733	29.8854	33.78516	NA	NA	NA	SHORT_SERVER-5	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-50.bt9.trace.res	../traces/SHORT_SERVER-50.bt9.trace.gz	544	267.2	205.24	186.404	186.8346	209999900	30118455	412153	29706302	5413563	25.778884	179.7879	NA	NA	NA	NA	NA	SHORT_SERVER-50	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-51.bt9.trace.res	../traces/SHORT_SERVER-51.bt9.trace.gz	464	418.5	291.74	242.215	245.6758	209999900	39593513	2536310	37057203	9816765	46.746522	248.0043	NA	NA	NA	NA	NA	SHORT_SERVER-51	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-52.bt9.trace.res	../traces/SHORT_SERVER-52.bt9.trace.gz	527	333.5	223.06	194.06	191.5484	209999900	40849828	2258357	38591471	7805532	37.169218	191.5547	NA	NA	NA	NA	NA	SHORT_SERVER-52	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-53.bt9.trace.res	../traces/SHORT_SERVER-53.bt9.trace.gz	493	438	362.82	344.169	366.0387	209999900	40411182	251536	40159646	14645181	69.73899	359.8677	NA	NA	NA	NA	NA	SHORT_SERVER-53	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-54.bt9.trace.res	../traces/SHORT_SERVER-54.bt9.trace.gz	386	127.4	54.18	35.453	137.8192	209999900	41806416	1370831	40435585	11964642	56.974513	257.882367	NA	NA	NA	NA	NA	SHORT_SERVER-54	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-55.bt9.trace.res	../traces/SHORT_SERVER-55.bt9.trace.gz	431	389.7	249.87	198.031	182.7982	209999900	30020494	428206	29592288	5360795	25.527607	178.585267	NA	NA	NA	NA	NA	SHORT_SERVER-55	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-56.bt9.trace.res	../traces/SHORT_SERVER-56.bt9.trace.gz	427	454.3	397.2	383.743	390.0895	209999900	42376583	218254	42158329	16591631	79.007804	393.696633	NA	NA	NA	NA	NA	SHORT_SERVER-56	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-57.bt9.trace.res	../traces/SHORT_SERVER-57.bt9.trace.gz	517	440.9	350.1	376.234	353.8758	209999900	40361498	255807	40105691	14556596	69.317157	361.2087	NA	NA	NA	NA	NA	SHORT_SERVER-57	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-58.bt9.trace.res	../traces/SHORT_SERVER-58.bt9.trace.gz	548	384.8	259.39	229.47	223.701	209999900	39913865	2416732	37497133	8939572	42.569411	223.853133	NA	NA	NA	NA	NA	SHORT_SERVER-58	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-59.bt9.trace.res	../traces/SHORT_SERVER-59.bt9.trace.gz	418	293.4	180.39	217.601	182.8906	209999900	31916436	5033949	26882487	3299980	15.714198	106.837867	NA	NA	NA	NA	NA	SHORT_SERVER-59	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-6.bt9.trace.res	../traces/SHORT_SERVER-6.bt9.trace.gz	183	227.8	154.4	91.83	44.4195	651399373	121434382	12399915	109034467	1406783	2.159632	25.098033	16.022417	12.4167	NA	NA	NA	SHORT_SERVER-6	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-60.bt9.trace.res	../traces/SHORT_SERVER-60.bt9.trace.gz	404	200.9	115.82	94.61	92.884	209999900	30265576	497903	29767673	2876231	13.696345	94.788667	NA	NA	NA	NA	NA	SHORT_SERVER-60	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-61.bt9.trace.res	../traces/SHORT_SERVER-61.bt9.trace.gz	502	436.4	381.99	352.491	367.8765	209999900	40072820	1813459	38259361	10603047	50.490724	278.393533	NA	NA	NA	NA	NA	SHORT_SERVER-61	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-62.bt9.trace.res	../traces/SHORT_SERVER-62.bt9.trace.gz	513	409.2	277.11	273.044	273.841	209999900	39620879	2769749	36851130	10819743	51.52261	273.137733	NA	NA	NA	NA	NA	SHORT_SERVER-62	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-63.bt9.trace.res	../traces/SHORT_SERVER-63.bt9.trace.gz	521	323.2	210.09	178.723	269.7892	209999900	44479917	3018309	41461608	11209826	53.380149	302.7243	NA	NA	NA	NA	NA	SHORT_SERVER-63	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-64.bt9.trace.res	../traces/SHORT_SERVER-64.bt9.trace.gz	330	445.6	333.62	264.42	138.9574	209999900	27637800	1170396	26467404	2141425	10.197267	NA	NA	NA	NA	NA	NA	SHORT_SERVER-64	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-65.bt9.trace.res	../traces/SHORT_SERVER-65.bt9.trace.gz	610	243.3	250.05	165.158	182.1115	209999900	30074020	2572168	27501852	5230790	24.908536	173.3595	NA	NA	NA	NA	NA	SHORT_SERVER-65	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-66.bt9.trace.res	../traces/SHORT_SERVER-66.bt9.trace.gz	503	366.3	230.11	202.884	203.4762	209999900	30580185	3098374	27481811	5726599	27.269532	186.9797	NA	NA	NA	NA	NA	SHORT_SERVER-66	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-67.bt9.trace.res	../traces/SHORT_SERVER-67.bt9.trace.gz	576	326.1	153.11	64.726	109.4065	209999900	29821956	370188	29451768	4099705	19.522414	NA	NA	NA	NA	NA	NA	SHORT_SERVER-67	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-68.bt9.trace.res	../traces/SHORT_SERVER-68.bt9.trace.gz	235	23.5	9.29	2.144	0.7223	209999900	43735630	195074	43540556	25771	0.122719	0.631867	NA	NA	NA	NA	NA	SHORT_SERVER-68	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-69.bt9.trace.res	../traces/SHORT_SERVER-69.bt9.trace.gz	252	25.2	10.1	3.099	212.6157	209999900	40452309	2862828	37589481	9994540	47.59307	230.795367	NA	NA	NA	NA	NA	SHORT_SERVER-69	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-7.bt9.trace.res	../traces/SHORT_SERVER-7.bt9.trace.gz	173	225.3	87.01	59.103	18.4106	1235738921	310005170	96770020	213235150	1080718	0.874552	6.5346	4.704617	4.39327	3.51011	NA	NA	SHORT_SERVER-7	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-70.bt9.trace.res	../traces/SHORT_SERVER-70.bt9.trace.gz	621	375.9	217.79	182.596	174.8661	209999900	32742867	2647823	30095044	5310637	25.28876	161.300433	NA	NA	NA	NA	NA	SHORT_SERVER-70	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-71.bt9.trace.res	../traces/SHORT_SERVER-71.bt9.trace.gz	242	24.2	11.72	5.78	39.7713	209999900	35231196	1308051	33923145	2274179	10.829429	68.0516	NA	NA	NA	NA	NA	SHORT_SERVER-71	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-72.bt9.trace.res	../traces/SHORT_SERVER-72.bt9.trace.gz	358	298	240.62	177.614	171.2972	209999900	33321440	1547873	31773567	7258056	34.562188	210.625433	NA	NA	NA	NA	NA	SHORT_SERVER-72	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-73.bt9.trace.res	../traces/SHORT_SERVER-73.bt9.trace.gz	603	427.3	287.38	254.061	153.2084	209999900	32480378	1709598	30770780	6498032	30.943024	202.622967	NA	NA	NA	NA	NA	SHORT_SERVER-73	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-74.bt9.trace.res	../traces/SHORT_SERVER-74.bt9.trace.gz	327	147.8	308.67	233.344	137.7889	209999900	31881201	1766773	30114428	2247923	10.7044	69.620267	NA	NA	NA	NA	NA	SHORT_SERVER-74	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-75.bt9.trace.res	../traces/SHORT_SERVER-75.bt9.trace.gz	11	8	13.28	39.578	68.503	209999900	30810742	1916104	28894638	3390024	16.142979	111.754067	NA	NA	NA	NA	NA	SHORT_SERVER-75	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-76.bt9.trace.res	../traces/SHORT_SERVER-76.bt9.trace.gz	45	48.3	30.58	17.342	71.4791	209999900	24963574	1981631	22981943	2634321	12.544392	NA	NA	NA	NA	NA	NA	SHORT_SERVER-76	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-77.bt9.trace.res	../traces/SHORT_SERVER-77.bt9.trace.gz	135	24.1	10.07	196.434	126.5255	209999900	30459218	1674189	28785029	3443223	16.396308	114.153333	NA	NA	NA	NA	NA	SHORT_SERVER-77	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-78.bt9.trace.res	../traces/SHORT_SERVER-78.bt9.trace.gz	208	51.5	35.79	43.72	22.7465	209999900	31995950	1286318	30709632	1349002	6.423822	44.7056	NA	NA	NA	NA	NA	SHORT_SERVER-78	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-79.bt9.trace.res	../traces/SHORT_SERVER-79.bt9.trace.gz	37	328	188.59	214.182	80.4644	209999900	26835521	1353310	25482211	1959941	9.333057	NA	NA	NA	NA	NA	NA	SHORT_SERVER-79	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-8.bt9.trace.res	../traces/SHORT_SERVER-8.bt9.trace.gz	173	146.7	144.94	93.859	41.8651	611745116	141014493	17698602	123315891	3290331	5.378598	30.117767	25.467783	24.15654	NA	NA	NA	SHORT_SERVER-8	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-80.bt9.trace.res	../traces/SHORT_SERVER-80.bt9.trace.gz	320	275	187.1	221.895	109.6777	209999900	41791201	2479210	39311991	2115955	10.075981	60.02	NA	NA	NA	NA	NA	SHORT_SERVER-80	SHORT_SERVER	13	13	target history
gshareTh/historyLength13-logPhtSize13-targetHistoryTrue/SHORT_SERVER-81.bt9.trace.res	../traces/SHORT_SERVER-81.bt9.trace.gz	135	21.1	9.07	7.22	1.914	209999900	40933778	649829	40283949	1331918	6.34247	11.041633	NA	NA	NA	NA	NA	SHORT_SERVER-81	SHORT_SERVER	13	13	target history
